date,ticker,close,final_signal,raw_signal,position,final_score,confidence,confidence_label,sentiment_score,trend_score,momentum_score,volume_score,advanced_indicator_score,risk_score,risk_penalty,risk_level,future_return_5d,strategy_return_5d,message
2025-05-06,AAPL,198.50999450683594,SELL,SELL,0,-0.493741,0.531396,Medium,0.009037,-1.0,0.3,0.0,-0.08,0.18,0.28,Medium,0.072641169553046,0.0,Final signal is SELL with score -0.494. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-05-07,AAPL,196.25,SELL,SELL,0,-0.397898,0.541647,Medium,0.056408,-1.0,0.3,0.0,-0.24,0.18,0.18,Medium,0.08193631506269905,0.0,Final signal is SELL with score -0.398. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-05-08,AAPL,197.49000549316406,SELL,SELL,0,-0.45289,0.658041,Medium,-0.283562,-1.0,-0.5,0.0,0.08,0.0,0.04,Low,0.0706870781648814,0.0,Final signal is SELL with score -0.453. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-05-09,AAPL,198.52999877929688,SELL,SELL,0,-0.542337,0.586538,Medium,-0.017346,-1.0,-0.5,0.0,-0.08,0.0,0.18,Medium,0.06412127036625237,0.0,Final signal is SELL with score -0.542. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Medium.
2025-05-12,AAPL,210.7899932861328,HOLD,HOLD,0,-0.088377,0.514767,Medium,0.368491,0.35000000000000003,0.5,0.0,-0.16,0.12,0.34,Medium,-0.009535530959040917,-0.0,Final signal is HOLD with score -0.088. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-05-13,AAPL,212.92999267578125,HOLD,HOLD,0,0.049718,0.555767,Medium,0.384874,0.35000000000000003,0.7000000000000001,0.0,-0.34,0.0,0.24,Medium,-0.028506984803555513,-0.0,Final signal is HOLD with score 0.050. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-05-14,AAPL,212.3300018310547,HOLD,HOLD,0,0.057489,0.562247,Medium,0.415956,0.35000000000000003,0.7000000000000001,0.0,-0.34,0.0,0.24,Medium,-0.04822684220250595,-0.0,Final signal is HOLD with score 0.057. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-05-15,AAPL,211.4499969482422,HOLD,HOLD,0,0.038179,0.54842,Medium,0.466714,0.35000000000000003,0.7000000000000001,0.0,-0.26,0.0,0.28,Medium,-0.04771812004499776,-0.0,Final signal is HOLD with score 0.038. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-05-16,AAPL,211.25999450683594,HOLD,HOLD,0,-0.023294,0.535948,Medium,0.404824,0.35000000000000003,0.5,0.0,-0.32,0.0,0.28,Medium,-0.07568868053652056,-0.0,Final signal is HOLD with score -0.023. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-05-19,AAPL,208.77999877929688,HOLD,HOLD,0,0.135437,0.499409,Medium,0.159749,0.35000000000000003,0.5,0.0,-0.12,0.0,0.08,Low,-0.0410479553383325,-0.0,Final signal is HOLD with score 0.135. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-05-20,AAPL,206.86000061035156,SELL,SELL,0,-0.418269,0.544939,Medium,-0.017074,-1.0,0.5,0.0,-0.04,0.0,0.26,Medium,-0.031132178393138754,-0.0,Final signal is SELL with score -0.418. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-05-21,AAPL,202.08999633789062,SELL,SELL,0,-0.464765,0.632859,Medium,-0.20306,-1.0,0.3,0.0,-0.44,0.0,0.18,Medium,-0.01058933855424693,-0.0,Final signal is SELL with score -0.465. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-05-22,AAPL,201.36000061035156,STRONG SELL,STRONG SELL,0,-0.637131,0.703291,High,-0.252526,-1.0,-0.5,0.0,-0.44,0.0,0.18,Medium,-0.002532749827622527,-0.0,Final signal is STRONG SELL with score -0.637. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Medium.
2025-05-23,AAPL,195.27000427246094,SELL,SELL,0,-0.552286,0.717571,High,-0.433144,-1.0,-0.5,0.0,-0.14,0.0,0.08,Low,0.03292872707069461,0.0,Final signal is SELL with score -0.552. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-05-27,AAPL,200.2100067138672,SELL,SELL,0,-0.539296,0.676929,Medium,-0.261183,-1.0,-0.5,0.0,-0.24,0.0,0.1,Low,0.015283939143796,0.0,Final signal is SELL with score -0.539. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-05-28,AAPL,200.4199981689453,SELL,SELL,0,-0.532671,0.667323,Medium,-0.234684,-1.0,-0.5,0.0,-0.24,0.0,0.1,Low,0.011974898598942962,0.0,Final signal is SELL with score -0.533. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-05-29,AAPL,199.9499969482422,SELL,SELL,0,-0.534966,0.66145,Medium,-0.179863,-1.0,-0.5,0.0,-0.4,0.0,0.1,Low,0.0034008899472317555,0.0,Final signal is SELL with score -0.535. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-05-30,AAPL,200.85000610351562,SELL,SELL,0,-0.471354,0.613913,Medium,-0.149414,-1.0,-0.30000000000000004,0.0,-0.24,0.0,0.1,Low,0.015284998616566847,0.0,Final signal is SELL with score -0.471. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-02,AAPL,201.6999969482422,SELL,SELL,0,-0.463029,0.590772,Medium,0.075884,-1.0,-0.30000000000000004,0.0,-0.32,0.0,0.14,Low,-0.0012394645700671836,-0.0,Final signal is SELL with score -0.463. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-03,AAPL,203.27000427246094,SELL,SELL,0,-0.415031,0.592371,Medium,0.107876,-1.0,-0.30000000000000004,0.0,-0.32,0.0,0.1,Low,-0.002951769030866913,-0.0,Final signal is SELL with score -0.415. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-04,AAPL,202.82000732421875,SELL,SELL,0,-0.458195,0.595364,Medium,0.095218,-1.0,-0.30000000000000004,0.0,-0.32,0.0,0.14,Low,-0.019919181535496655,-0.0,Final signal is SELL with score -0.458. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-05,AAPL,200.6300048828125,SELL,SELL,0,-0.473548,0.595379,Medium,0.065808,-1.0,-0.30000000000000004,0.0,-0.4,0.0,0.14,Low,-0.007127587597904772,-0.0,Final signal is SELL with score -0.474. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-06,AAPL,203.9199981689453,HOLD,HOLD,0,-0.036208,0.464627,Medium,0.133167,-0.15000000000000002,0.5,0.0,-0.32,0.0,0.1,Low,-0.0366320188690582,-0.0,Final signal is HOLD with score -0.036. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-06-09,AAPL,201.4499969482422,SELL,SELL,0,-0.351791,0.536324,Medium,0.030837,-0.75,0.5,0.0,-0.32,0.0,0.24,Medium,-0.015040947258367798,-0.0,Final signal is SELL with score -0.352. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-06-10,AAPL,202.6699981689453,HOLD,HOLD,0,-0.24127,0.541866,Medium,-0.103079,-0.75,0.5,0.0,-0.28,0.0,0.1,Low,-0.03468692378156868,-0.0,Final signal is HOLD with score -0.241. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-06-11,AAPL,198.77999877929688,SELL,SELL,0,-0.3693,0.619809,Medium,-0.231198,-0.75,-0.5,0.0,-0.24,0.0,0.0,Low,-0.011067496537641164,-0.0,Final signal is SELL with score -0.369. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-12,AAPL,199.1999969482422,SELL,SELL,0,-0.403017,0.6121,Medium,-0.17407,-0.75,-0.5,0.0,-0.32,0.0,0.04,Low,0.009036160036817176,0.0,Final signal is SELL with score -0.403. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-06-13,AAPL,196.4499969482422,SELL,SELL,0,-0.449032,0.641771,Medium,-0.302128,-0.75,-0.5,0.0,-0.06,0.0,0.08,Low,0.02570630252077999,0.0,Final signal is SELL with score -0.449. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-06-16,AAPL,198.4199981689453,SELL,SELL,0,-0.500004,0.648255,Medium,-0.200015,-1.0,-0.5,0.0,-0.2,0.0,0.08,Low,0.009474876021376533,0.0,Final signal is SELL with score -0.500. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-06-17,AAPL,195.63999938964844,SELL,SELL,0,-0.50498,0.663522,Medium,-0.275922,-1.0,-0.5,0.0,-0.06,0.0,0.08,Low,0.030259651336200788,0.0,Final signal is SELL with score -0.505. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-06-18,AAPL,196.5800018310547,SELL,SELL,0,-0.459778,0.619678,Medium,-0.159112,-1.0,-0.5,0.0,0.1,0.0,0.08,Low,0.022484475164182616,0.0,Final signal is SELL with score -0.460. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-06-20,AAPL,201.0,SELL,SELL,0,-0.405604,0.483651,Medium,0.019585,-0.25,-0.30000000000000004,0.0,-0.08,0.0,0.28,Medium,0.00039801905997349785,0.0,Final signal is SELL with score -0.406. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Medium.
2025-06-23,AAPL,201.5,HOLD,HOLD,0,-0.236947,0.482625,Medium,0.094211,-0.25,0.5,0.0,-0.18,0.0,0.28,Medium,0.01821339041660197,0.0,Final signal is HOLD with score -0.237. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-06-24,AAPL,200.3000030517578,HOLD,HOLD,0,-0.142517,0.473284,Medium,0.095932,-0.25,0.5,0.0,-0.24,0.0,0.18,Medium,0.0375437052315859,0.0,Final signal is HOLD with score -0.143. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-06-25,AAPL,201.55999755859375,HOLD,HOLD,0,-0.08922,0.467465,Medium,0.125118,-0.25,0.5,0.0,0.22,0.0,0.18,Medium,0.05397898895910469,0.0,Final signal is HOLD with score -0.089. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators support the signal. Risk level is Medium.
2025-06-26,AAPL,201.0,HOLD,HOLD,0,-0.028527,0.453374,Medium,0.08789,-0.25,0.5,0.0,0.32,0.0,0.12,Low,0.06243782612814841,0.0,Final signal is HOLD with score -0.029. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-06-27,AAPL,201.0800018310547,HOLD,HOLD,0,-0.162751,0.445062,Low,0.014996,-0.25,0.5,0.0,0.16,0.0,0.22,Medium,0.044111771615359174,0.0,Final signal is HOLD with score -0.163. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-06-30,AAPL,205.1699981689453,HOLD,HOLD,0,0.114797,0.481731,Medium,0.117189,0.35000000000000003,0.7000000000000001,0.0,-0.02,0.0,0.14,Low,0.02359017585946055,0.0,Final signal is HOLD with score 0.115. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-07-01,AAPL,207.82000732421875,HOLD,HOLD,0,0.083495,0.496392,Medium,0.207978,0.35000000000000003,0.7000000000000001,0.0,0.04,0.0,0.2,Medium,0.015975324552126358,0.0,Final signal is HOLD with score 0.083. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-07-02,AAPL,212.44000244140625,HOLD,HOLD,0,0.197149,0.57794,Medium,0.302594,0.35000000000000003,0.7000000000000001,0.0,0.34,0.0,0.14,Low,-0.00014121059570759709,-0.0,Final signal is HOLD with score 0.197. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-03,AAPL,213.5500030517578,HOLD,HOLD,0,0.197437,0.585258,Medium,0.351746,0.35000000000000003,0.7000000000000001,0.0,0.22,0.0,0.14,Low,-0.011191755352347954,-0.0,Final signal is HOLD with score 0.197. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-07,AAPL,209.9499969482422,HOLD,HOLD,0,0.281073,0.594231,Medium,0.270291,0.35000000000000003,0.7000000000000001,0.0,0.26,0.0,0.04,Low,-0.0063348504424249885,-0.0,Final signal is HOLD with score 0.281. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-08,AAPL,210.00999450683594,HOLD,HOLD,0,0.25265,0.553017,Medium,0.1566,0.35000000000000003,0.7000000000000001,0.0,0.26,0.0,0.04,Low,-0.004285481262917168,-0.0,Final signal is HOLD with score 0.253. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-09,AAPL,211.13999938964844,HOLD,HOLD,0,0.158739,0.525696,Medium,0.172954,0.35000000000000003,0.7000000000000001,0.0,0.28,0.0,0.14,Low,-0.00464144989282933,-0.0,Final signal is HOLD with score 0.159. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-10,AAPL,212.41000366210938,HOLD,HOLD,0,0.138208,0.499377,Medium,0.114832,0.35000000000000003,0.7000000000000001,0.0,0.22,0.0,0.14,Low,-0.011251821234607773,-0.0,Final signal is HOLD with score 0.138. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-11,AAPL,211.16000366210938,HOLD,HOLD,0,0.189296,0.519829,Medium,0.109182,0.6000000000000001,0.7000000000000001,0.0,0.12,0.0,0.14,Low,9.466287803183704e-05,0.0,Final signal is HOLD with score 0.189. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-07-14,AAPL,208.6199951171875,HOLD,HOLD,0,0.148672,0.511624,Medium,0.090688,0.6000000000000001,0.7000000000000001,0.0,-0.24,0.0,0.14,Low,0.018502543862985332,0.0,Final signal is HOLD with score 0.149. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-07-15,AAPL,209.11000061035156,HOLD,HOLD,0,0.20081,0.543224,Medium,0.139238,0.6000000000000001,0.7000000000000001,0.0,-0.24,0.0,0.1,Low,0.025297658030186687,0.0,Final signal is HOLD with score 0.201. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-07-16,AAPL,210.16000366210938,BUY,BUY,1,0.313323,0.578169,Medium,0.125293,0.6000000000000001,0.7000000000000001,0.0,0.32,0.0,0.04,Low,0.018985488032204456,0.018985488032204456,Final signal is BUY with score 0.313. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-17,AAPL,210.02000427246094,BUY,BUY,1,0.315975,0.582013,Medium,0.135899,0.6000000000000001,0.7000000000000001,0.0,0.32,0.0,0.04,Low,0.017807780965107822,0.017807780965107822,Final signal is BUY with score 0.316. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-18,AAPL,211.17999267578125,HOLD,HOLD,0,0.216647,0.553738,Medium,0.178589,0.6000000000000001,0.7000000000000001,0.0,0.22,0.0,0.14,Low,0.012785359885756353,0.0,Final signal is HOLD with score 0.217. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-21,AAPL,212.47999572753906,HOLD,HOLD,0,0.212921,0.554085,Medium,0.203684,0.6000000000000001,0.7000000000000001,0.0,0.12,0.0,0.14,Low,0.0073889653416219225,0.0,Final signal is HOLD with score 0.213. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-07-22,AAPL,214.39999389648438,HOLD,HOLD,0,0.24718,0.573961,Medium,0.244719,0.6000000000000001,0.7000000000000001,0.0,-0.04,0.0,0.1,Low,-0.014598832617199853,-0.0,Final signal is HOLD with score 0.247. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-07-23,AAPL,214.14999389648438,HOLD,HOLD,0,0.268575,0.586183,Medium,0.234299,0.6000000000000001,0.7000000000000001,0.0,0.2,0.0,0.1,Low,-0.023815040812897648,-0.0,Final signal is HOLD with score 0.269. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-07-24,AAPL,213.75999450683594,HOLD,HOLD,0,0.216344,0.557898,Medium,0.209375,0.6000000000000001,0.7000000000000001,0.0,0.14,0.0,0.14,Low,-0.02895765036342768,-0.0,Final signal is HOLD with score 0.216. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-07-25,AAPL,213.8800048828125,HOLD,HOLD,0,0.205955,0.568434,Medium,0.199818,0.6000000000000001,0.7000000000000001,0.0,0.46,0.0,0.18,Medium,-0.0537684670724643,-0.0,Final signal is HOLD with score 0.206. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Medium.
2025-07-28,AAPL,214.0500030517578,HOLD,HOLD,0,0.231351,0.567009,Medium,0.181404,0.6000000000000001,0.7000000000000001,0.0,0.36,0.0,0.14,Low,-0.04998830551595412,-0.0,Final signal is HOLD with score 0.231. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-07-29,AAPL,211.27000427246094,HOLD,SELL,0,-0.4208,0.487965,Medium,0.0188,-0.15000000000000002,-0.30000000000000004,0.0,0.32,0.0,0.36,High,-0.03952291349768311,-0.0,"Final signal is HOLD with score -0.421. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum is weak. Advanced indicators support the signal. Risk level is High. Overall risk level is high, so directional signal is changed to HOLD."
2025-07-30,AAPL,209.0500030517578,SELL,SELL,0,-0.345383,0.48518,Medium,-0.07153,-0.15000000000000002,-0.30000000000000004,0.0,-0.1,0.0,0.22,Medium,0.02009087245601382,0.0,Final signal is SELL with score -0.345. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Medium.
2025-07-31,AAPL,207.57000732421875,SELL,SELL,0,-0.343316,0.524984,Medium,-0.159265,-0.15000000000000002,-0.30000000000000004,0.0,-0.26,0.0,0.18,Medium,0.060027899096308124,0.0,Final signal is SELL with score -0.343. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum is weak. Advanced indicators show caution. Risk level is Medium.
2025-08-01,AAPL,202.3800048828125,SELL,SELL,0,-0.491275,0.652174,Medium,-0.319101,-0.75,-0.5,0.0,-0.04,0.0,0.12,Low,0.13326415935368718,0.0,Final signal is SELL with score -0.491. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-08-04,AAPL,203.35000610351562,SELL,SELL,0,-0.441351,0.628334,Medium,-0.255404,-0.75,-0.5,0.0,-0.1,0.0,0.08,Low,0.11718704626020493,0.0,Final signal is SELL with score -0.441. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-08-05,AAPL,202.9199981689453,SELL,SELL,0,-0.425327,0.609699,Medium,-0.223307,-0.75,-0.5,0.0,-0.02,0.0,0.08,Low,0.1317267690160555,0.0,Final signal is SELL with score -0.425. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-08-06,AAPL,213.25,HOLD,HOLD,0,-0.025922,0.426124,Low,0.096311,0.6000000000000001,-0.1,0.0,0.0,0.0,0.18,Medium,0.09416179053249563,0.0,Final signal is HOLD with score -0.026. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-07,AAPL,220.02999877929688,HOLD,HOLD,0,0.26755,0.616047,Medium,0.302198,0.6000000000000001,0.7000000000000001,0.0,0.42,0.0,0.14,Low,0.05794664396098548,0.0,Final signal is HOLD with score 0.268. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-08-08,AAPL,229.35000610351562,HOLD,HOLD,0,0.173624,0.558156,Medium,0.686495,1.0,-2.7755575615628914e-17,0.0,0.02,0.1,0.24,Medium,0.009766689229404157,0.0,Final signal is HOLD with score 0.174. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-11,AAPL,227.17999267578125,BUY,BUY,1,0.340848,0.661462,Medium,0.635391,1.0,0.7000000000000001,0.0,-0.08,0.0,0.2,Medium,0.016330692990037754,0.016330692990037754,Final signal is BUY with score 0.341. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-12,AAPL,229.64999389648438,HOLD,HOLD,0,0.199,0.58575,Medium,0.7,1.0,0.19999999999999998,0.0,-0.16,0.1,0.24,Medium,0.003962567760918745,0.0,Final signal is HOLD with score 0.199. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-13,AAPL,233.3300018310547,HOLD,HOLD,0,0.142895,0.565224,Medium,0.603581,1.0,-2.7755575615628914e-17,0.0,0.32,0.1,0.28,Medium,-0.03137190788486299,-0.0,Final signal is HOLD with score 0.143. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators support the signal. Risk level is Medium.
2025-08-14,AAPL,232.77999877929688,HOLD,HOLD,0,0.141174,0.572294,Medium,0.468697,1.0,0.19999999999999998,0.0,0.24,0.1,0.28,Medium,-0.033851726626580536,-0.0,Final signal is HOLD with score 0.141. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators support the signal. Risk level is Medium.
2025-08-15,AAPL,231.58999633789062,HOLD,HOLD,0,0.090779,0.519829,Medium,0.267114,1.0,0.19999999999999998,0.0,0.24,0.1,0.28,Medium,-0.016537855225260634,-0.0,Final signal is HOLD with score 0.091. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators support the signal. Risk level is Medium.
2025-08-18,AAPL,230.88999938964844,HOLD,HOLD,0,0.232684,0.595441,Medium,0.266735,1.0,0.7000000000000001,0.0,0.16,0.0,0.24,Medium,-0.016154860485076084,-0.0,Final signal is HOLD with score 0.233. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-19,AAPL,230.55999755859375,HOLD,HOLD,0,0.18879,0.559246,Medium,0.195161,1.0,0.7000000000000001,0.0,-0.1,0.0,0.24,Medium,-0.005421582291968652,-0.0,Final signal is HOLD with score 0.189. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-20,AAPL,226.00999450683594,HOLD,HOLD,0,0.026994,0.467492,Medium,0.019977,1.0,0.7000000000000001,0.0,-0.28,0.0,0.34,Medium,0.019822180855779026,0.0,Final signal is HOLD with score 0.027. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-08-21,AAPL,224.89999389648438,HOLD,HOLD,0,0.022802,0.461413,Medium,0.003209,1.0,0.7000000000000001,0.0,-0.28,0.0,0.34,Medium,0.03405959924407598,0.0,Final signal is HOLD with score 0.023. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-08-22,AAPL,227.75999450683594,HOLD,HOLD,0,0.260054,0.563378,Medium,0.096214,1.0,0.7000000000000001,0.0,0.26,0.0,0.18,Medium,0.01923079113299253,0.0,Final signal is HOLD with score 0.260. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Medium.
2025-08-25,AAPL,227.16000366210938,HOLD,HOLD,0,0.090209,0.476203,Medium,0.088836,1.0,-0.1,0.0,0.18,0.0,0.18,Medium,0.011269578787301171,0.0,Final signal is HOLD with score 0.090. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-26,AAPL,229.30999755859375,HOLD,HOLD,0,0.202353,0.546212,Medium,0.185414,1.0,-0.1,0.0,0.26,0.0,0.1,Low,0.039945941126133366,0.0,Final signal is HOLD with score 0.202. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum is neutral. Advanced indicators support the signal. Risk level is Low.
2025-08-27,AAPL,230.49000549316406,HOLD,HOLD,0,0.113375,0.539844,Medium,0.317502,1.0,-0.1,0.0,0.04,0.0,0.2,Medium,0.040305406155271895,0.0,Final signal is HOLD with score 0.113. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-28,AAPL,232.55999755859375,HOLD,HOLD,0,0.152889,0.584472,Medium,0.411558,1.0,-0.1,0.0,0.2,0.0,0.2,Medium,0.030658776047742586,0.0,Final signal is HOLD with score 0.153. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Medium.
2025-08-29,AAPL,232.13999938964844,HOLD,HOLD,0,0.249538,0.614884,Medium,0.422151,1.0,-0.1,0.0,0.14,0.0,0.1,Low,0.02472648189995663,0.0,Final signal is HOLD with score 0.250. FinBERT sentiment is positive. Trend structure is bullish. Momentum is neutral. Advanced indicators are mostly neutral. Risk level is Low.
